,num_reviews,orig_price,been_sale,rating_val,num_tags,num_genres,year_released
11120,68,9.99,0,7.0,15.0,6.0,2020.0
11130,1766,9.99,0,9.0,15.0,1.0,2014.0
11136,1,9.99,0,0.0,20.0,3.0,2021.0
11144,308,9.99,0,8.0,18.0,4.0,2020.0
11149,6,5.99,0,0.0,20.0,3.0,2020.0
11155,13,9.99,0,0.0,10.0,3.0,2017.0
11156,28,9.99,0,6.0,3.0,0.0,2018.0
11159,35,9.99,0,6.0,20.0,0.0,2021.0
11170,4,5.99,0,0.0,7.0,2.0,2020.0
11171,11,9.99,0,7.0,5.0,3.0,2019.0
11172,425,9.99,0,5.0,17.0,3.0,2016.0
11173,653,9.99,0,7.0,10.0,1.0,2009.0
11174,84,4.99,0,8.0,8.0,2.0,2019.0
11176,857,8.99,0,8.0,14.0,2.0,2015.0
11178,203,9.99,0,7.0,14.0,0.0,2016.0
11182,25,9.99,0,6.0,1.0,1.0,2009.0
11183,150,9.99,0,8.0,18.0,2.0,2019.0
11189,5,2.99,0,0.0,20.0,5.0,2020.0
11195,436,9.99,0,8.0,13.0,2.0,2012.0
11197,1435,9.99,0,8.0,20.0,5.0,2016.0
11198,106,4.99,0,5.0,20.0,6.0,2020.0
11199,34,8.99,0,6.0,12.0,2.0,2020.0
11200,24,8.99,0,6.0,20.0,7.0,2020.0
11201,606,8.99,0,8.0,11.0,3.0,2016.0
11205,190,4.99,0,7.0,5.0,1.0,2009.0
11206,17,9.99,0,5.0,2.0,1.0,2009.0
11217,276,9.99,0,7.0,17.0,2.0,2015.0
11220,61,2.99,0,0.0,16.0,0.0,2020.0
11222,132,9.99,0,8.0,20.0,2.0,2010.0
11226,4,9.99,0,0.0,4.0,3.0,2017.0
11227,13,9.99,0,6.0,3.0,3.0,2016.0
11232,4736,2.99,0,8.0,14.0,3.0,2016.0
11243,228,2.99,0,8.0,6.0,5.0,2019.0
11245,6,8.99,0,0.0,7.0,5.0,2018.0
11247,12,2.99,0,6.0,15.0,4.0,2021.0
11248,84,9.99,0,6.0,3.0,1.0,2009.0
11250,331,9.99,0,5.0,10.0,5.0,2015.0
11255,380,3.99,0,7.0,4.0,0.0,2016.0
11256,11,2.99,0,6.0,5.0,0.0,2021.0
11261,34,2.99,0,6.0,20.0,3.0,2021.0
11263,379,2.99,0,8.0,8.0,2.0,2007.0
11268,501,10.99,0,8.0,7.0,4.0,2017.0
11274,1065,10.99,0,8.0,6.0,3.0,2017.0
11277,414,9.99,0,5.0,20.0,2.0,2014.0
11278,1047,10.99,0,8.0,5.0,3.0,2016.0
11279,94,8.99,0,8.0,7.0,2.0,2020.0
11280,116,9.99,0,8.0,16.0,3.0,2015.0
11302,26,9.99,0,5.0,2.0,2.0,2016.0
11303,9,9.99,0,0.0,2.0,2.0,2010.0
11306,149,9.99,0,8.0,20.0,4.0,2020.0
11312,370,2.99,0,8.0,13.0,2.0,2008.0
11316,146,2.99,0,8.0,17.0,1.0,2020.0
11317,243,8.99,0,8.0,7.0,3.0,2015.0
11319,1214,9.99,0,7.0,16.0,2.0,2012.0
11322,5,5.99,0,0.0,18.0,2.0,2020.0
11331,40,9.99,0,6.0,8.0,2.0,2020.0
11332,87,9.99,0,7.0,3.0,0.0,2016.0
11336,31,0.99,0,3.0,7.0,3.0,2018.0
11340,13,9.99,0,5.0,3.0,2.0,2017.0
11341,59,4.99,0,5.0,20.0,7.0,2018.0
11348,79,0.99,0,3.0,9.0,4.0,2016.0
11353,38,2.99,0,6.0,17.0,6.0,2020.0
11356,108,8.99,0,8.0,20.0,4.0,2016.0
11379,254,7.99,0,8.0,19.0,3.0,2019.0
11381,28,8.99,0,7.0,20.0,9.0,2021.0
11388,48,8.99,0,6.0,5.0,2.0,2018.0
11395,1289,8.99,0,5.0,10.0,1.0,2015.0
11397,1,4.99,1,0.0,17.0,3.0,2021.0
11401,61,7.99,0,6.0,6.0,2.0,2018.0
11404,2129,7.99,0,7.0,20.0,2.0,2019.0
11407,9,0.99,1,0.0,15.0,4.0,2021.0
11409,9,7.99,0,0.0,5.0,5.0,2021.0
11411,32,6.99,0,6.0,13.0,4.0,2021.0
11414,230,3.99,0,8.0,12.0,3.0,2015.0
11416,323,1.99,0,8.0,13.0,3.0,2020.0
11420,618,5.99,1,7.0,13.0,4.0,2020.0
11425,301,8.99,0,8.0,20.0,4.0,2015.0
11431,68,7.99,0,8.0,16.0,4.0,2018.0
11440,8,1.99,0,0.0,20.0,1.0,2021.0
11446,20,4.99,0,7.0,2.0,1.0,2009.0
11450,293,7.99,0,8.0,11.0,5.0,2020.0
11454,874,3.99,0,7.0,9.0,2.0,2017.0
11459,375,15.99,0,8.0,8.0,2.0,2017.0
11461,6,7.99,0,0.0,8.0,2.0,2021.0
11474,16,15.99,1,6.0,3.0,3.0,2018.0
11477,36,7.99,0,7.0,6.0,4.0,2009.0
11480,324,7.99,0,7.0,20.0,3.0,2017.0
11482,2530,1.99,0,8.0,20.0,3.0,2019.0
11485,91,3.99,0,8.0,7.0,0.0,2017.0
11488,558,7.99,0,8.0,7.0,2.0,2010.0
11491,15,6.99,0,0.0,20.0,3.0,2020.0
11503,131,9.99,1,7.0,5.0,1.0,2006.0
11509,487,7.99,0,5.0,5.0,1.0,2009.0
11512,34,7.99,0,6.0,20.0,1.0,2020.0
11513,223,9.99,0,7.0,16.0,3.0,2016.0
11517,496,3.99,0,8.0,8.0,1.0,2016.0
11518,381,8.99,0,8.0,8.0,0.0,2016.0
11520,265,7.99,0,8.0,9.0,2.0,2012.0
11521,2210,3.99,0,8.0,4.0,2.0,2018.0
11523,15,4.99,0,5.0,6.0,0.0,2021.0
11540,2306,3.99,0,8.0,9.0,1.0,2007.0
11544,77,14.99,1,7.0,5.0,0.0,2020.0
11546,55,7.99,0,8.0,6.0,1.0,2019.0
11548,338,0.99,0,8.0,7.0,4.0,2017.0
11551,75,5.99,0,8.0,6.0,3.0,2016.0
11552,10,8.99,1,0.0,20.0,4.0,2020.0
11553,158,3.99,0,8.0,20.0,3.0,2017.0
11559,643,4.99,0,7.0,3.0,2.0,2011.0
11561,73,14.99,1,6.0,20.0,4.0,2016.0
11567,14,29.99,0,5.0,6.0,6.0,2020.0
11570,41,4.99,0,5.0,17.0,4.0,2020.0
11576,30,3.99,0,6.0,20.0,2.0,2019.0
11579,349,7.99,0,5.0,15.0,2.0,2018.0
11581,157,9.99,1,8.0,5.0,2.0,2009.0
11584,467,9.99,0,8.0,7.0,2.0,2019.0
11598,49,3.99,0,6.0,16.0,2.0,2021.0
11604,39,7.99,0,5.0,17.0,0.0,2020.0
11605,54,7.99,0,8.0,5.0,3.0,2015.0
11606,104,9.99,1,7.0,14.0,3.0,2020.0
11607,119,7.99,0,8.0,5.0,4.0,2020.0
11610,14,7.99,0,5.0,4.0,3.0,2017.0
11613,5,3.99,0,0.0,0.0,1.0,2020.0
11615,21,7.99,0,6.0,9.0,2.0,2020.0
11616,66,9.99,0,8.0,5.0,4.0,2016.0
11628,2,7.99,0,0.0,13.0,2.0,2021.0
11632,72,9.99,0,8.0,9.0,4.0,2016.0
11635,40,7.99,0,5.0,3.0,2.0,2018.0
11636,1641,7.99,0,8.0,9.0,1.0,2016.0
11638,17,7.99,0,5.0,4.0,3.0,2018.0
11640,30,6.99,0,6.0,5.0,4.0,2019.0
11648,28,7.99,0,6.0,5.0,4.0,2018.0
11652,53,6.99,0,8.0,5.0,3.0,2019.0
11657,66,6.99,0,8.0,11.0,4.0,2019.0
11660,21,6.99,0,5.0,4.0,4.0,2020.0
11664,47,7.99,0,5.0,9.0,2.0,2017.0
11671,593,4.99,0,5.0,3.0,2.0,2014.0
11678,569,6.99,0,8.0,11.0,3.0,2014.0
11684,412,9.99,0,8.0,15.0,2.0,2012.0
11685,1476,9.99,0,7.0,20.0,3.0,2015.0
11686,52,4.99,0,7.0,20.0,3.0,2018.0
11687,6133,8.99,0,5.0,20.0,2.0,2012.0
11690,476,6.99,0,8.0,6.0,4.0,2015.0
11692,133,6.99,0,8.0,19.0,3.0,2016.0
11693,267,9.99,1,8.0,13.0,1.0,2006.0
11696,732,6.99,0,5.0,12.0,0.0,2013.0
11699,47,6.99,0,6.0,9.0,3.0,2019.0
11702,230,7.99,0,7.0,20.0,5.0,2015.0
11703,12,6.99,0,6.0,3.0,0.0,2019.0
11704,438,6.99,0,5.0,18.0,4.0,2014.0
11706,30,9.99,1,6.0,17.0,2.0,2019.0
11710,53,2.99,0,6.0,20.0,6.0,2020.0
11712,33,7.99,0,6.0,12.0,0.0,2017.0
11717,1,5.99,0,0.0,2.0,3.0,2020.0
11722,51,9.99,0,5.0,2.0,2.0,2017.0
11724,43,9.99,0,5.0,2.0,2.0,2017.0
11727,148,9.99,0,8.0,2.0,2.0,2017.0
11731,120,6.99,0,8.0,6.0,3.0,2018.0
11733,160,6.99,0,8.0,10.0,2.0,2017.0
11735,718,6.99,0,7.0,20.0,3.0,2014.0
11742,21,14.99,1,5.0,16.0,5.0,2020.0
11749,312,9.99,0,7.0,17.0,4.0,2016.0
11750,2511,0.99,0,8.0,8.0,4.0,2020.0
11752,26,5.99,0,6.0,20.0,4.0,2020.0
11754,3,8.99,0,0.0,3.0,3.0,2020.0
11755,258,6.99,0,5.0,8.0,4.0,2017.0
11756,307,4.99,0,7.0,5.0,4.0,2015.0
11758,11,9.99,0,,2.0,0.0,2018.0
11766,142,1.99,0,8.0,2.0,4.0,2018.0
11772,10,4.99,0,0.0,12.0,1.0,2020.0
11778,8,7.0,0,0.0,16.0,2.0,2021.0
11780,224,7.99,0,8.0,6.0,1.0,2014.0
11783,21,6.99,0,6.0,15.0,3.0,2020.0
11802,18,9.99,0,3.0,4.0,0.0,2018.0
11804,4,6.99,0,0.0,3.0,3.0,2019.0
11809,3,6.99,0,0.0,20.0,2.0,2021.0
11824,840,3.99,0,7.0,19.0,4.0,2018.0
11830,349,3.99,0,5.0,4.0,5.0,2019.0
11832,10,9.99,1,0.0,20.0,5.0,2021.0
11839,155,6.99,0,8.0,5.0,2.0,2016.0
11846,1164,9.99,0,8.0,18.0,3.0,2014.0
11852,46,6.99,0,5.0,20.0,4.0,2020.0
11854,57,6.99,0,6.0,7.0,1.0,2014.0
11860,2,6.99,0,0.0,20.0,2.0,2021.0
11863,171,14.99,1,8.0,14.0,3.0,2014.0
11868,84,6.99,0,8.0,19.0,2.0,2017.0
11871,18,6.99,0,6.0,5.0,0.0,2017.0
11872,133,14.99,1,6.0,20.0,6.0,2020.0
11874,332,9.99,0,8.0,16.0,2.0,2015.0
11877,9,6.99,0,0.0,19.0,2.0,2021.0
11878,3187,6.99,0,5.0,20.0,2.0,2014.0
11883,4625,6.99,0,8.0,16.0,3.0,2014.0
11889,13,6.99,0,6.0,2.0,3.0,2016.0
11893,70,1.99,0,8.0,11.0,3.0,2019.0
11897,43,2.99,0,6.0,20.0,3.0,2020.0
11899,10,3.99,0,5.0,5.0,0.0,2017.0
11905,47,5.99,0,6.0,6.0,3.0,2019.0
11912,41,6.99,0,6.0,6.0,4.0,2019.0
11920,174,6.99,0,8.0,16.0,4.0,2015.0
11927,658,5.99,0,9.0,13.0,3.0,2019.0
11933,14,6.99,0,6.0,6.0,3.0,2017.0
11938,1279,9.99,0,8.0,20.0,3.0,2014.0
11940,16,4.99,1,3.0,5.0,0.0,2018.0
11970,29,6.99,0,7.0,2.0,2.0,2010.0
11971,247,5.99,0,5.0,20.0,3.0,2014.0
11984,12,4.99,0,6.0,10.0,1.0,2020.0
11989,32,5.99,0,6.0,3.0,0.0,2019.0
11991,100,6.99,0,6.0,6.0,3.0,2014.0
11996,25,9.99,1,3.0,3.0,2.0,2019.0
11997,324,1.99,0,8.0,20.0,3.0,2019.0
11999,43,1.99,0,5.0,7.0,1.0,2020.0
12003,289,5.99,0,7.0,19.0,3.0,2016.0
12004,5,5.99,0,0.0,5.0,4.0,2019.0
12006,59,2.99,0,6.0,19.0,8.0,2020.0
12009,138,6.99,0,5.0,10.0,1.0,2014.0
12010,213,6.99,0,8.0,8.0,5.0,2015.0
12015,19,5.99,0,6.0,4.0,3.0,2019.0
12025,144,2.99,0,5.0,5.0,3.0,2017.0
12029,9,7.99,0,0.0,11.0,2.0,2020.0
12031,43,3.99,1,6.0,3.0,1.0,2016.0
12033,411,5.99,0,7.0,9.0,1.0,2007.0
12034,2,3.99,0,0.0,18.0,3.0,2021.0
12035,143,9.99,0,3.0,3.0,1.0,2009.0
12042,28,5.99,0,5.0,5.0,1.0,2018.0
12049,5079,5.99,0,8.0,20.0,7.0,2016.0
12054,136,6.99,0,7.0,20.0,4.0,2015.0
12060,1005,2.99,0,8.0,13.0,3.0,2009.0
12064,26,5.99,0,0.0,12.0,2.0,2018.0
12065,401,14.99,1,5.0,5.0,4.0,2010.0
12072,277,2.99,0,8.0,10.0,2.0,2018.0
12074,1,4.99,1,0.0,15.0,4.0,2021.0
12075,62,5.99,0,7.0,3.0,2.0,2015.0
12077,15639,2.99,0,9.0,19.0,4.0,2015.0
12078,144,2.99,0,7.0,14.0,1.0,2020.0
12080,193,1.99,0,8.0,7.0,2.0,2019.0
12082,31,5.99,0,6.0,17.0,0.0,2019.0
12088,24,2.99,0,7.0,10.0,2.0,2021.0
12093,34,5.99,0,6.0,20.0,2.0,2020.0
12097,87,9.99,1,5.0,3.0,3.0,2018.0
12102,74,5.99,0,5.0,6.0,3.0,2015.0
12104,158,19.99,0,5.0,7.0,3.0,2016.0
12109,119,5.99,0,8.0,3.0,2.0,2016.0
12111,176,5.99,0,8.0,20.0,2.0,2018.0
12114,43,3.99,0,6.0,7.0,0.0,2016.0
12115,6,5.99,0,0.0,20.0,4.0,2020.0
12116,29,5.99,0,6.0,5.0,3.0,2018.0
12124,401,16.99,0,8.0,20.0,3.0,2017.0
12125,28,5.99,0,6.0,8.0,3.0,2018.0
12130,3001,2.99,0,8.0,20.0,2.0,2017.0
12136,100,5.99,0,3.0,6.0,4.0,2015.0
12137,36,5.99,0,5.0,3.0,4.0,2016.0
12138,3,5.99,0,0.0,18.0,4.0,2021.0
12140,527,5.99,0,8.0,10.0,3.0,2015.0
12144,89,5.99,0,8.0,1.0,1.0,2018.0
12153,1829,5.99,0,8.0,20.0,1.0,2010.0
12167,112,5.99,0,5.0,10.0,1.0,2016.0
12182,10,6.99,0,0.0,7.0,4.0,2019.0
12183,92,5.99,0,8.0,20.0,3.0,2016.0
12184,129,1.99,0,5.0,20.0,1.0,2016.0
12189,4,4.99,1,0.0,4.0,2.0,2018.0
12192,63,5.99,0,8.0,4.0,1.0,2016.0
12193,5,9.99,1,0.0,20.0,3.0,2021.0
12196,17,5.99,0,7.0,6.0,0.0,2018.0
12201,7,2.99,0,0.0,20.0,4.0,2021.0
12205,39,6.99,0,6.0,3.0,2.0,2018.0
12210,10,5.99,0,6.0,4.0,1.0,2016.0
12213,183,4.99,0,8.0,10.0,2.0,2015.0
12215,432,2.99,0,8.0,20.0,3.0,2018.0
12218,489,4.99,0,8.0,5.0,2.0,2014.0
12221,8,4.99,0,0.0,10.0,2.0,2020.0
12224,17,7.99,1,0.0,20.0,4.0,2019.0
12239,837,5.99,0,8.0,9.0,4.0,2016.0
12250,15,2.99,1,6.0,20.0,6.0,2021.0
12251,1160,1.99,0,9.0,20.0,5.0,2020.0
12255,8,4.99,1,0.0,20.0,2.0,2020.0
12258,479,6.99,0,7.0,15.0,3.0,2010.0
12264,36,6.99,0,6.0,3.0,2.0,2018.0
12265,980,14.99,0,8.0,20.0,4.0,2018.0
12266,34,4.99,0,6.0,6.0,0.0,2017.0
12268,31,4.99,0,6.0,20.0,4.0,2019.0
12269,57,4.99,0,8.0,3.0,1.0,2006.0
12272,98,4.99,0,7.0,4.0,4.0,2017.0
12275,2398,9.99,0,7.0,15.0,2.0,2012.0
12276,9,5.99,0,0.0,1.0,0.0,2014.0
12279,25,5.99,0,5.0,9.0,3.0,2016.0
12282,133,4.99,0,8.0,5.0,4.0,2019.0
12285,41,6.99,0,7.0,4.0,3.0,2017.0
12288,2,0.99,0,0.0,20.0,5.0,2021.0
12293,9,7.99,0,0.0,1.0,1.0,2011.0
12299,17,4.99,0,5.0,4.0,4.0,2018.0
12300,10,4.99,0,6.0,17.0,3.0,2019.0
12310,2222,4.99,0,5.0,10.0,4.0,2017.0
12316,7,4.99,0,0.0,18.0,2.0,2021.0
12321,11,4.99,0,6.0,3.0,3.0,2019.0
12324,39,4.99,0,6.0,4.0,1.0,2010.0
12327,86,4.99,0,8.0,4.0,2.0,2013.0
12330,199,4.99,0,8.0,16.0,4.0,2020.0
12332,138,4.99,0,8.0,20.0,4.0,2019.0
12334,134,4.99,0,8.0,18.0,2.0,2020.0
12335,645,4.99,0,8.0,13.0,5.0,2020.0
12339,4,4.99,0,0.0,14.0,1.0,2021.0
12340,231,4.99,0,7.0,7.0,1.0,2010.0
12343,220,4.99,0,7.0,4.0,2.0,2011.0
12344,834,4.99,0,8.0,9.0,1.0,2007.0
12348,116,4.99,0,5.0,18.0,3.0,2017.0
12350,141,4.99,0,5.0,10.0,4.0,2020.0
12352,1045,4.99,0,7.0,20.0,2.0,2018.0
12358,23,4.99,0,5.0,5.0,0.0,2019.0
12363,85,4.99,0,5.0,9.0,7.0,2017.0
12364,291,4.99,0,7.0,20.0,6.0,2018.0
12367,2318,4.99,0,8.0,20.0,7.0,2015.0
12371,55,9.99,0,7.0,10.0,3.0,2018.0
12373,136,1.99,0,8.0,3.0,2.0,2019.0
12377,124,4.99,0,8.0,6.0,2.0,2014.0
12378,38,4.99,0,6.0,4.0,3.0,2014.0
12382,12,4.99,0,0.0,14.0,3.0,2020.0
12387,61,4.99,0,8.0,20.0,3.0,2019.0
12390,946,4.99,0,7.0,11.0,2.0,2011.0
12393,191,4.99,0,7.0,2.0,2.0,2018.0
12398,124,6.99,0,7.0,19.0,4.0,2017.0
12400,140,4.99,0,8.0,2.0,1.0,2018.0
12403,126,4.99,0,5.0,17.0,5.0,2017.0
12405,53,14.99,1,6.0,19.0,4.0,2020.0
12409,124,4.99,0,7.0,5.0,1.0,2020.0
12412,63,4.99,0,5.0,7.0,4.0,2015.0
12420,84,9.99,0,5.0,14.0,3.0,2017.0
12422,202,9.99,1,8.0,20.0,2.0,2015.0
12442,271,4.99,0,8.0,8.0,2.0,2007.0
12449,6,4.99,0,0.0,18.0,2.0,2020.0
12451,53,4.99,0,6.0,4.0,1.0,2010.0
12455,586,9.69,0,8.0,4.0,0.0,2016.0
12456,630,4.99,1,5.0,20.0,4.0,2008.0
12463,167,0.99,0,8.0,15.0,1.0,2020.0
12465,83,4.99,0,6.0,3.0,2.0,2017.0
12466,40,9.99,1,5.0,18.0,4.0,2018.0
12467,9,3.99,0,0.0,7.0,4.0,2020.0
12469,167,4.99,0,6.0,4.0,3.0,2015.0
12489,12,4.99,0,0.0,16.0,7.0,2017.0
12490,6,4.99,0,0.0,3.0,2.0,2019.0
12492,28,2.99,0,6.0,20.0,6.0,2020.0
12493,415,4.99,0,5.0,7.0,1.0,2009.0
12499,33,9.99,1,6.0,17.0,0.0,2020.0
12500,120,4.99,0,7.0,5.0,2.0,2014.0
12501,550,4.99,0,5.0,12.0,2.0,2009.0
12502,9,4.99,0,0.0,6.0,4.0,2019.0
12508,67,9.99,1,6.0,20.0,2.0,2016.0
12527,2041,4.99,0,5.0,11.0,5.0,2014.0
12532,7,4.99,0,0.0,4.0,4.0,2017.0
12533,269,4.99,0,8.0,7.0,2.0,2015.0
12536,68,4.99,0,7.0,8.0,0.0,2020.0
12537,38,4.99,0,5.0,3.0,2.0,2016.0
12544,125,4.99,0,8.0,6.0,1.0,2014.0
12550,220,4.99,1,7.0,5.0,1.0,2014.0
12553,211,4.99,0,3.0,5.0,3.0,2016.0
12554,66,4.99,0,7.0,12.0,1.0,2017.0
12558,199,4.99,0,8.0,5.0,2.0,2018.0
12559,198,6.99,0,7.0,19.0,4.0,2015.0
12560,73,4.99,0,7.0,3.0,1.0,2016.0
12561,36,4.99,0,6.0,4.0,5.0,2018.0
12562,114,4.99,0,8.0,19.0,3.0,2020.0
12566,528,4.99,0,7.0,9.0,2.0,2014.0
12568,14,4.99,0,3.0,4.0,2.0,2018.0
12572,7,4.99,0,0.0,15.0,5.0,2020.0
12581,17,4.99,0,6.0,20.0,2.0,2020.0
12594,28,2.99,0,6.0,19.0,4.0,2020.0
12595,125,4.99,0,8.0,7.0,2.0,2014.0
12601,261,4.99,0,6.0,20.0,2.0,2018.0
12604,16,4.99,1,0.0,7.0,3.0,2020.0
12607,515,4.99,1,8.0,9.0,2.0,2016.0
12608,16,4.99,0,5.0,3.0,3.0,2017.0
12610,968,4.99,0,5.0,12.0,1.0,2009.0
12616,123,4.99,0,8.0,20.0,3.0,2018.0
12619,321,4.99,0,7.0,20.0,4.0,2019.0
12622,126,4.99,0,8.0,10.0,1.0,2019.0
12624,57,4.99,0,8.0,5.0,1.0,2018.0
12627,17,1.99,1,6.0,20.0,4.0,2021.0
12630,2,0.99,0,0.0,13.0,1.0,2021.0
12631,133,1.99,1,8.0,10.0,5.0,2020.0
12633,266,4.99,0,8.0,6.0,3.0,2015.0
12635,4,7.99,0,0.0,8.0,2.0,2021.0
12637,162,4.99,0,8.0,16.0,4.0,2018.0
12641,308,4.99,0,7.0,8.0,2.0,2012.0
12642,2,0.99,0,0.0,9.0,1.0,2021.0
12643,53,4.99,0,8.0,5.0,2.0,2018.0
12645,271,4.99,0,8.0,20.0,2.0,2017.0
12652,77,4.99,0,8.0,6.0,3.0,2016.0
12654,8,6.99,0,0.0,9.0,1.0,2020.0
12657,1,2.99,0,0.0,14.0,1.0,2021.0
12658,102,4.99,0,5.0,3.0,1.0,2014.0
12660,257,4.99,0,8.0,4.0,4.0,2008.0
12662,171,4.99,1,7.0,20.0,3.0,2020.0
12680,261,9.99,1,3.0,7.0,4.0,
12686,131,4.99,0,8.0,4.0,0.0,2017.0
12690,54,4.99,1,6.0,20.0,3.0,2017.0
12699,25,3.99,0,5.0,5.0,3.0,2019.0
12702,100,4.2,0,8.0,16.0,3.0,2020.0
12714,4767,19.99,0,8.0,20.0,3.0,2015.0
12715,9,3.99,0,0.0,5.0,3.0,2018.0
12717,17,4.99,1,6.0,10.0,4.0,2018.0
12718,9,3.99,0,0.0,4.0,3.0,2019.0
12731,33,4.99,0,5.0,13.0,1.0,2017.0
12732,17,4.99,0,6.0,10.0,3.0,2018.0
12733,130,3.99,0,8.0,18.0,5.0,2020.0
12737,288,3.99,0,8.0,5.0,4.0,2019.0
12740,701,6.99,1,5.0,16.0,3.0,2012.0
12744,5,2.99,1,0.0,8.0,4.0,2020.0
12747,26,3.99,0,6.0,20.0,3.0,2020.0
12761,98,1.99,0,8.0,11.0,3.0,2019.0
12765,14,3.99,0,7.0,8.0,4.0,2020.0
12772,284,3.99,0,5.0,5.0,3.0,2014.0
12773,82,4.99,0,8.0,6.0,2.0,2015.0
12775,8,3.99,0,0.0,5.0,1.0,2021.0
12777,549,9.99,1,5.0,16.0,2.0,2015.0
12785,120,4.99,1,5.0,5.0,1.0,2014.0
12786,648,0.99,0,8.0,20.0,3.0,2016.0
12788,135,1.99,0,5.0,7.0,5.0,2017.0
12794,136,3.99,0,8.0,11.0,2.0,2020.0
12795,12,14.99,1,0.0,13.0,3.0,2019.0
12797,177,4.99,0,7.0,11.0,0.0,2016.0
12798,3,2.99,0,0.0,12.0,0.0,2020.0
12800,14,9.99,1,6.0,20.0,4.0,2021.0
12803,130,3.99,0,5.0,2.0,0.0,2019.0
12805,74,4.99,0,5.0,3.0,2.0,2017.0
12806,2244,3.99,0,8.0,3.0,0.0,2015.0
12808,168,3.99,0,8.0,7.0,2.0,2015.0
12813,131,3.99,0,8.0,8.0,1.0,2015.0
12821,41,3.99,0,5.0,2.0,3.0,2015.0
12823,8,3.99,0,0.0,1.0,1.0,2019.0
12825,77,9.99,1,7.0,3.0,1.0,2014.0
12827,13,5.99,0,0.0,5.0,1.0,2019.0
12834,7,2.99,0,0.0,11.0,2.0,2020.0
12835,26,4.99,0,6.0,17.0,7.0,2021.0
12841,95,3.99,0,6.0,6.0,2.0,2015.0
12846,232,3.99,0,8.0,8.0,0.0,2016.0
12848,132,3.99,0,8.0,10.0,3.0,2014.0
12849,288,5.29,1,5.0,9.0,3.0,2015.0
12856,14,3.99,0,5.0,7.0,1.0,2020.0
12861,64,3.99,0,7.0,12.0,0.0,2020.0
12862,243,3.99,0,5.0,20.0,5.0,2017.0
12879,10,3.99,0,0.0,1.0,0.0,2019.0
12885,20,1.99,0,6.0,11.0,3.0,2020.0
12891,485,4.99,0,8.0,13.0,2.0,2017.0
12896,43,3.99,0,6.0,10.0,2.0,2019.0
12897,5,1.99,0,0.0,20.0,2.0,2021.0
12900,169,3.99,0,8.0,7.0,3.0,2017.0
12901,52,3.99,0,7.0,3.0,2.0,2014.0
12907,12,3.99,0,3.0,20.0,5.0,2021.0
12910,395,4.99,0,8.0,7.0,2.0,2012.0
12911,6,3.99,0,0.0,2.0,0.0,2018.0
12926,93,3.99,0,8.0,4.0,2.0,2015.0
12947,549,1.99,0,5.0,5.0,1.0,2014.0
12949,1379,3.99,0,8.0,20.0,3.0,2012.0
12952,125,4.99,1,5.0,5.0,2.0,2018.0
12956,296,3.99,0,8.0,16.0,2.0,2020.0
12963,27,3.99,0,6.0,17.0,2.0,2020.0
12977,414,3.99,0,8.0,6.0,1.0,2014.0
12979,11,3.99,0,6.0,14.0,5.0,2021.0
12982,27,8.99,1,6.0,6.0,5.0,2015.0
12987,82,3.99,0,7.0,10.0,4.0,2016.0
12989,82,4.99,1,5.0,5.0,2.0,2018.0
12993,21,5.99,1,6.0,20.0,7.0,2019.0
12995,85,1.99,0,6.0,20.0,1.0,2018.0
12997,63,4.99,1,6.0,17.0,2.0,2018.0
12999,379,3.99,0,8.0,11.0,3.0,2014.0
13001,34,1.99,0,6.0,19.0,2.0,2021.0
13015,6,11.99,0,0.0,3.0,3.0,2020.0
13030,3,14.99,1,0.0,8.0,3.0,2020.0
13031,1446,14.99,0,7.0,19.0,8.0,2015.0
13033,512,9.99,0,8.0,20.0,7.0,2020.0
13035,4239,0.99,0,9.0,11.0,3.0,2016.0
13041,479,2.99,0,8.0,20.0,3.0,2016.0
13043,1279,0.99,0,8.0,20.0,3.0,2019.0
13051,26,2.99,0,6.0,20.0,4.0,2020.0
13052,19,4.99,0,6.0,17.0,3.0,2021.0
13053,1228,1.99,0,9.0,8.0,4.0,2017.0
13062,3466,0.99,0,8.0,20.0,4.0,2019.0
13064,32,4.99,0,6.0,3.0,0.0,2018.0
13081,555,1.99,0,8.0,20.0,6.0,2021.0
13090,45,6.99,0,6.0,6.0,1.0,2016.0
13092,378,4.99,0,8.0,7.0,2.0,2016.0
13093,319,1.99,0,8.0,8.0,3.0,2017.0
13100,20,4.99,0,7.0,2.0,1.0,2009.0
13107,15,6.99,0,0.0,7.0,3.0,2020.0
13122,183,7.99,1,5.0,8.0,4.0,2015.0
13128,315,3.99,0,8.0,8.0,2.0,2014.0
13131,138,1.99,0,8.0,20.0,8.0,2017.0
13134,94,3.99,0,7.0,12.0,4.0,2016.0
13143,17,6.99,1,0.0,6.0,5.0,2020.0
13164,91,3.99,0,7.0,10.0,2.0,2014.0
13172,21,4.99,0,5.0,2.0,1.0,2009.0
13180,22,4.99,0,7.0,2.0,1.0,2008.0
13191,6,2.99,1,0.0,20.0,2.0,2020.0
13195,11,9.99,0,6.0,5.0,0.0,2020.0
13203,87,2.99,0,8.0,9.0,4.0,2018.0
13223,57,2.99,0,7.0,5.0,5.0,2018.0
13233,29,3.99,1,5.0,11.0,3.0,2020.0
13241,10,9.99,0,6.0,4.0,5.0,2019.0
13249,168,2.99,0,5.0,5.0,2.0,2007.0
