,title,num_reviews,review_rating,num_languages,tags,num_tags,genres,num_genres,publisher
5813,The Story of Henry Bishop,,Very Positive,8,"['Adventure', 'Horror', 'Violent', 'Action', 'Indie', 'Multiplayer', 'Survival Horror', 'Psychological Horror', 'Singleplayer', 'First-Person', 'Dark', 'Puzzle', 'Gore', 'Exploration', 'Atmospheric', 'Survival', 'Zombies', 'FPS', 'Shooter', 'Classic']",20.0,"['Action', 'Adventure', 'Indie']",3.0,Blazes Games
5814,Saints Row IV: Volition Comics Pack,,Mixed,,"['Action', 'Adventure']",2.0,"['Action', 'Adventure', 'Deep Silver Volition']",3.0,Deep Silver
5815,NOBUNAGA'S AMBITION: Sphere of Influence,513,Very Positive,,"['Strategy', 'Historical', 'Grand Strategy', 'Singleplayer', 'Simulation']",5.0,['Strategy'],1.0,"KOEI TECMO GAMES CO., LTD."
5816,Horizon Chase Turbo - Summer Vibes,,Very Positive,11,"['Action', 'Casual', 'Indie', 'Racing', 'Sports']",5.0,"['Action', 'Casual', 'Indie', 'Racing']",4.0,Aquiris Game Studio
5817,Saints Row IV - Pirate's Booty Pack,,Very Positive,6,"['Action', 'Adventure']",2.0,"['Action', 'Adventure', 'Deep Silver Volition']",3.0,Deep Silver
5818,Bear Simulator,526,Very Positive,,"['Adventure', 'Simulation', 'Indie', 'Memes', 'Open World', 'Action', 'Comedy', 'Singleplayer', 'Illuminati', 'Horror', 'Walking Simulator', 'Funny', 'Story Rich', 'Exploration', 'Gore', 'Survival', 'First-Person', 'Nudity']",18.0,"['Action', 'Adventure', 'Indie', 'Simulation']",4.0,Farjay.com
5819,Incremental Epic Hero - IEH2 Support Pack,,,,"['Strategy', 'Action', 'Adventure', 'Free to Play', 'RPG', 'Tower Defense', 'Puzzle', 'Crafting', '2D', 'Anime', 'Singleplayer', 'Colorful', 'Cute', 'Destruction', '2D Platformer', 'Puzzle Platformer', 'Inventory Management', 'Clicker', 'Idler', 'Auto Battler']",20.0,"['Action', 'Adventure', 'Free to Play', 'RPG', 'Strategy', 'Happy Wakuwaku Project', 'Hapiwaku Project']",7.0,Hapiwaku Project
5820,Bronze Age - HD Edition,,Mostly Positive,11,"['Indie', 'Singleplayer', 'Strategy', 'Survival', 'Simulation', 'Casual', 'Difficult', 'Building', '2D', 'Turn-Based', 'Historical', 'Turn-Based Strategy', 'Management', 'City Builder', 'Economy', 'Resource Management', '4X', 'Education', 'Time Management', 'Colony Sim']",20.0,"['Casual', 'Indie', 'Simulation', 'Strategy']",4.0,Clarus Victoria
5821,Euro Truck Simulator 2 - Fantasy Paint Jobs Pack,,Very Positive,23,"['Simulation', 'Indie']",2.0,"['Indie', 'Simulation', 'SCS Software']",3.0,SCS Software
5822,Titan Attacks!,,Very Positive,,"['Arena Shooter', 'Side Scroller', 'Bullet Hell', ""Shoot 'Em Up"", 'Top-Down Shooter', 'Twin Stick Shooter', 'Driving', 'Difficult', 'Shooter', 'Building', 'Arcade', '2D', 'Funny', 'Alternate History', 'Cyberpunk', 'Dark Humor', 'Post-apocalyptic', 'Bullet Time', 'Choices Matter', 'Vehicular Combat']",20.0,"['Action', 'Casual', 'Indie', 'Puppygames']",4.0,Puppygames
5823,Sniper Elite 3 Season Pass,,Positive,8,['Adventure'],1.0,"['Action', 'Adventure']",2.0,Rebellion
5824,Psycho,,Mixed,,"['Horror', 'Action', 'Adventure', 'Co-op', 'Psychological Horror', 'Survival Horror', 'Survival', 'Walking Simulator', 'Action-Adventure', 'Indie', 'First-Person', 'Multiplayer', 'Singleplayer']",13.0,"['Action', 'Indie']",2.0,Good Monkey
5825,ZONE OF THE ENDERS THE 2nd RUNNER : M∀RS / アヌビス ゾーン・オブ・エンダーズ : マーズ,,Mostly Positive,6,"['Action', 'Mechs', 'Violent', 'Anime', 'VR', 'Great Soundtrack', 'Sci-fi', 'Singleplayer', 'Remake', 'Robots']",10.0,[],0.0,Konami Digital Entertainment
5826,Hidden Animals: Photo Hunt. Seek and Find Objects Game,62,Very Positive,10,"['Indie', 'Casual', 'Adventure', 'Hidden Object', 'Exploration', 'Competitive', 'Atmospheric', 'Relaxing', 'Puzzle', 'Singleplayer', 'Family Friendly', 'Hunting', 'Addictive', 'Colorful', 'Replay Value', 'Realistic']",16.0,"['Adventure', 'Casual', 'Indie']",3.0,Crisp App Studio
5827,Disney Princess: Enchanted Journey,91,Very Positive,13,"['Adventure', 'Female Protagonist', 'Action', 'Family Friendly', 'Great Soundtrack', 'World War II', 'Cold War', 'Sci-fi', 'First-Person', 'Character Customization']",10.0,['Adventure'],1.0,Disney
5828,Tangle Tower,,Very Positive,14,"['Detective', 'Exploration', 'Point & Click', 'Visual Novel', 'Funny', '2D', 'Noir', 'Story Rich', 'Puzzle', 'Conversation', 'Crime', 'Atmospheric', 'Mystery', 'Comedy', 'Adventure', 'Singleplayer', 'Indie', 'Investigation', 'Hand-drawn', 'Great Soundtrack']",20.0,"['Adventure', 'Indie', 'SFB Games']",3.0,SFB Games
5829,MiG-29 Fulcrum,56,Very Positive,,"['Simulation', 'Flight']",2.0,"['Simulation', 'NovaLogic']",2.0,THQ Nordic
5830,Ashes of the Singularity: Escalation - Inception DLC,,3 user reviews,6,"['Strategy', 'Simulation', 'Indie', 'Moddable', 'RTS', 'PvP', 'Real Time Tactics', 'Real-Time', '3D', 'Wargame', 'PvE', 'Base Building']",12.0,"['Indie', 'Simulation', 'Strategy', 'Stardock Entertainment', 'Oxide Games']",5.0,Stardock Entertainment
5831,Ikenfell,411,Very Positive,,"['Indie', 'RPG', 'LGBTQ+', 'Female Protagonist', 'Pixel Graphics', 'Story Rich', 'Singleplayer', 'Fantasy', 'JRPG', 'Retro', 'Great Soundtrack', 'Turn-Based Tactics', 'Isometric', 'Turn-Based']",14.0,"['Indie', 'RPG']",2.0,Humble Games
5832,Tom Clancy's Ghost Recon Wildlands - Year 2 Pass,,Mixed,15,"['Action', 'Adventure']",2.0,"['Action', 'Adventure', 'Ubisoft Paris', 'Ubisoft Annecy', 'Ubisoft Bucharest', 'Ubisoft Montpellier', 'Ubisoft Milan']",7.0,Ubisoft Belgrade
5833,SimpleRockets 2,,Very Positive,,"['Simulation', 'Indie', 'Space', 'Sandbox', 'Early Access', 'Building', 'Space Sim', 'Physics', 'Singleplayer']",9.0,"['Indie', 'Simulation', 'Early Access']",3.0,"Jundroo, LLC"
5834,Monster Hunter World: Iceborne - Hairstyle: Short Bob,,6 user reviews,13,['Action'],1.0,"['Action', 'CAPCOM Co., Ltd.']",2.0,"CAPCOM Co., Ltd"
5835,"Just Cause™ 3 DLC: Air, Land & Sea Expansion Pass",,Very Positive,10,"['Action', 'Adventure', 'Open World', 'Destruction', 'Shooter', 'Multiplayer']",6.0,"['Action', 'Adventure', 'Avalanche Studios']",3.0,Square Enix
5836,Wilmot's Warehouse,,Very Positive,,"['Indie', 'Simulation', 'Casual', 'Adventure', 'Puzzle', 'Management', 'Local Co-Op']",7.0,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Hollow Ponds']",5.0,Finji
5837,VR The Diner Duo,,Very Positive,,"['Asymmetric VR', 'Indie', 'Casual', 'Simulation', 'VR', 'Cooking', 'Local Co-Op', 'Local Multiplayer', 'Co-op']",9.0,[],0.0,Whirlybird Games
5838,The Legend of Heroes: Trails of Cold Steel III  - Advanced Medicine Set 2,,,,['RPG'],1.0,"['RPG', 'Nihon Falcom', 'Engine Software BV', 'PH3 GmbH', 'NIS America, Inc.']",5.0,"NIS America, Inc."
5839,The Legend of Heroes: Trails of Cold Steel III  - Advanced Medicine Set 3,,,,['RPG'],1.0,"['RPG', 'Nihon Falcom', 'Engine Software BV', 'PH3 GmbH', 'NIS America, Inc.']",5.0,"NIS America, Inc."
5840,Hiveswap Friendsim - Volume Eleven,,Positive,,"['Adventure', 'RPG', 'Indie', 'Casual', 'Simulation', 'Violent']",6.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'What Pumpkin Games, Inc.']",6.0,Fellow Traveller
5841,Disjunction,,Very Positive,9,"['RPG', 'Indie', 'Action', 'Pixel Graphics', 'Cyberpunk', 'Stealth', 'Dystopian', 'Great Soundtrack', 'Atmospheric', 'Action RPG', 'Top-Down', 'Story Rich', 'Multiple Endings', '2D', 'Top-Down Shooter', 'Singleplayer', 'Conspiracy']",17.0,"['Action', 'Indie', 'RPG']",3.0,Sold Out
5842,One Piece Burning Blood,"2,668",Mostly Positive,13,"['Anime', 'Action', 'Fighting', 'Multiplayer', 'Pirates', 'Singleplayer', 'Local Multiplayer', ""Beat 'em up"", 'Story Rich', 'Co-op', 'PvP']",11.0,"['Action', 'Spike Chunsoft Co., Ltd.']",2.0,BANDAI NAMCO Entertainment
5843,,,,,,,"['Casual', 'Indie', 'Simulation', 'Adventure', 'Strategy', 'Alawar Stargaze', 'Alawar Entertainment', 'Aliasworlds', 'Amegami', 'Rionix', 'Melesta']",11.0,
5844,,,,,,,"['Strategy', 'Action', 'Simulation', 'Relic Entertainment', 'Feral Interactive (Mac/Linux)', 'Feral Interactive (Mac)', 'Feral Interactive (Linux)', 'SEGA', 'Feral Interactive (Mac/Linux)', 'Feral Interactive (Mac)']",10.0,
5845,,,,,,,,,
5846,Hiveswap Friendsim - Volume Nine,,Positive,,"['Adventure', 'RPG', 'Indie', 'Casual', 'Simulation', 'Violent']",6.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'What Pumpkin Games, Inc.']",6.0,Fellow Traveller
5847,Last Day of June,,Very Positive,10,"['Adventure', 'Indie', 'Atmospheric', 'Story Rich', 'Choices Matter', 'Great Soundtrack', 'Drama', 'Romance', 'Relaxing', 'Cinematic', 'Singleplayer', 'Casual', 'Walking Simulator', 'Beautiful', 'Time Travel', 'Third Person', 'Puzzle', 'RPG', 'Short', 'Emotional']",20.0,"['Adventure', 'Indie']",2.0,505 Games
5848,Muv-Luv photonmelodies♮,106,Very Positive,,"['Adventure', 'Casual', 'Gore', 'Nudity', 'Violent', 'Sexual Content', 'Visual Novel', 'Mechs', 'Anime', 'Story Rich', 'Sci-fi', 'Romance', 'Psychological Horror', 'Great Soundtrack', 'Kickstarter', 'Crowdfunded']",16.0,"['Adventure', 'Casual', 'aNCHOR Inc.']",3.0,aNCHOR Inc.
5849,,,,,,,"['Simulation', 'Dovetail Games']",2.0,
5850,Planet Coaster - Adventure Pack,,Very Positive,9,"['Simulation', 'Strategy']",2.0,"['Simulation', 'Strategy', 'Frontier Developments', 'Aspyr (Mac)', 'Frontier Developments']",5.0,Aspyr (Mac)
5851,Monster Hunter World: Iceborne - MHW:I Monster Figure: Nergigante,,Positive,13,['Action'],1.0,"['Action', 'CAPCOM Co., Ltd.']",2.0,"CAPCOM Co., Ltd."
5852,Gunman Tales,,Mostly Positive,,"['Action', 'Adventure', 'Indie', 'RPG', 'Western', 'Pixel Graphics', 'Arcade', '4 Player Local', 'Singleplayer', '2D', 'Retro', 'Local Co-Op', 'Turn-Based']",13.0,"['Action', 'Adventure', 'Indie', 'RPG']",4.0, FobTi interactive
5853,EXAPUNKS,"1,157",Overwhelmingly Positive,,"['Programming', 'Hacking', 'Puzzle', 'Indie', 'Automation', 'Simulation', 'Logic', 'Cyberpunk', 'Singleplayer', 'Great Soundtrack', 'Difficult', 'Sandbox']",12.0,"['Indie', 'Simulation', 'Zachtronics']",3.0,Zachtronics
5854,Craft The World,,Very Positive,11,"['Sandbox', 'Crafting', 'Colony Sim', 'Building', 'Survival', 'Strategy', 'Indie', 'Simulation', '2D', 'Multiplayer', 'RPG', 'Singleplayer', 'Open World', 'City Builder', 'Resource Management', 'Fantasy', 'Adventure', 'God Game', 'Tower Defense', 'Side Scroller']",20.0,"['Indie', 'RPG', 'Simulation', 'Strategy']",4.0,Black Maple Games
5855,White Noise 2 - Astaroth,,Positive,11,"['Adventure', 'Indie', 'Horror', 'Psychological Horror', 'Survival Horror', 'Multiplayer', 'Funny', 'Atmospheric', 'Replay Value', 'Team-Based', 'Controller', 'Demons', 'Action', 'Fast-Paced', 'First-Person', 'Online Co-Op', 'Co-op', 'Stealth', 'Survival', 'Exploration']",20.0,['Adventure'],1.0,Milkstone Studios
5856,Sonic & SEGA All-Stars Racing,"1,530",Very Positive,,"['Racing', 'Local Multiplayer', 'Arcade', 'Split Screen', 'Great Soundtrack', 'Multiplayer', 'Action', 'Family Friendly', 'Controller', 'Singleplayer', '3D', '4 Player Local', 'Fast-Paced']",13.0,"['Racing', 'Sumo Digital']",2.0,SEGA
5857,Rocksmith® 2014 Edition – Remastered – Pearl Jam - “Yellow Ledbetter”,,1 user reviews,6,"['Casual', 'Simulation']",2.0,['Casual'],1.0,Ubisoft - San Francisco
5858,White Noise 2 - Corey & Shaira,,Positive,11,"['Adventure', 'Indie', 'Survival', 'Horror', 'Co-op', 'Stealth', 'Psychological Horror', 'Fast-Paced', 'Exploration', 'First-Person', 'Online Co-Op', 'Multiplayer', 'Survival Horror', 'Funny', 'Atmospheric', 'Replay Value', 'Team-Based', 'Action', 'Controller', 'Demons']",20.0,"['Adventure', 'Indie']",2.0,Milkstone Studios
5859,White Noise 2 - Okiku,,Positive,11,"['Adventure', 'Indie', 'Survival Horror', 'Funny', 'Atmospheric', 'Replay Value', 'Team-Based', 'Mystery', 'Female Protagonist', 'Controller', 'Survival', 'Co-op', 'Stealth', 'Psychological Horror', 'Exploration', 'Multiplayer']",16.0,['Adventure'],1.0,Milkstone Studios
5860,,,,,,,"['Indie', 'RPG', 'Strategy', 'Unfrozen', 'Daedalic Entertainment']",5.0,
5861,,,,,,,"['Design & Illustration', 'Photo Editing', 'Utilities', 'Video Production', 'Movavi Software']",5.0,
5862,Rocksmith® 2014 – The White Stripes - “Blue Orchid”,,5 user reviews,6,"['Casual', 'Simulation']",2.0,['Casual'],1.0,Ubisoft - San Francisco
5863,Construction Simulator 2015: Liebherr HTM 1204 ZA,,Mostly Positive,10,"['Simulation', 'Casual']",2.0,"['Casual', 'Simulation']",2.0,astragon Entertainment
5864,Ben and Ed - Blood Party,"1,389",Very Positive,,"['Multiplayer', 'Zombies', 'Action', 'Co-op', 'Indie', 'Level Editor', 'Funny', 'Parkour', 'Gore', '3D Platformer', 'Violent', 'Horror', 'Platformer', '4 Player Local', 'Third Person', 'Singleplayer', 'Early Access']",17.0,"['Action', 'Indie']",2.0,Sluggerfly
5865,Attack of the Earthlings,282,Very Positive,9,"['Strategy', 'Indie', 'Turn-Based Strategy', 'Dark Humor', 'Comedy', 'Dark Comedy', 'Sci-fi', 'Singleplayer', 'Aliens', 'Gore', 'Story Rich', 'Great Soundtrack', 'Turn-Based', 'Turn-Based Tactics', 'Villain Protagonist']",15.0,"['Indie', 'Strategy']",2.0,Junkfish Limited
5866,Mutant Football League: Terror Bay Mutantneers,,1 user reviews,,"['Action', 'Indie', 'Sports', 'Gore', 'Violent']",5.0,"['Action', 'Indie', 'Sports']",3.0,Digital Dreams Entertainment LLC
5867,"Rocksmith® 2014 Edition  - Remastered – blink-182 - ""I Miss You""",,2 user reviews,6,"['Casual', 'Simulation']",2.0,['Casual'],1.0,Ubisoft - San Francisco
5868,Resident Evil 0 Costume Pack 1,,Mixed,6,"['Action', 'Adventure']",2.0,"['Action', 'Adventure']",2.0,"CAPCOM Co., Ltd."
5869,Mutant Football League: Gnashville Lycans,,1 user reviews,,"['Action', 'Indie', 'Sports', 'Gore', 'Violent']",5.0,"['Action', 'Indie', 'Sports']",3.0,Digital Dreams Entertainment LLC
5870,OctoFurry,84,Very Positive,,"['Nudity', 'Hand-drawn', 'Mature', 'Match 3', 'Casual', 'Visual Novel', 'Fantasy', 'Anime', 'Sexual Content', 'Puzzle', 'Hentai', 'Historical', 'Adventure', 'Cute', '2D', 'LGBTQ+', 'Difficult', 'Funny', 'Indie', 'Arcade']",20.0,"['Adventure', 'Casual', 'Indie']",3.0,ArenaDev
5871,Mutant Football League: Snuffalo Thrills,,2 user reviews,,"['Action', 'Indie', 'Sports', 'Violent', 'Gore']",5.0,"['Action', 'Indie']",2.0,Digital Dreams Entertainment LLC
5872,Tales from Candlekeep - Birdsong's Entertainer Pack,,9 user reviews,7,"['Strategy', 'Adventure', 'RPG']",3.0,"['Adventure', 'RPG', 'Strategy']",3.0,BKOM Studios
5873,CrossCode - Ninja Skin,,Very Positive,,"['RPG', 'Indie']",2.0,"['Indie', 'RPG', 'Radical Fish Games', 'Deck13', 'Whisper Games', 'DANGEN Entertainment', 'Mayflower Entertainment']",7.0,Mayflower Entertainment
5874,Tales from Candlekeep - Artus Cimber's Explorer Pack,,Positive,7,"['Strategy', 'Adventure', 'RPG']",3.0,"['Adventure', 'RPG', 'Strategy']",3.0,BKOM Studios
5875,Tales from Candlekeep - Dragonbait's Dungeoneer Pack,,8 user reviews,7,"['Strategy', 'Adventure', 'RPG']",3.0,"['Adventure', 'RPG', 'Strategy']",3.0,BKOM Studios
5876,Saints Row: The Third - Nyte Blayde Pack,,Mostly Positive,9,['Action'],1.0,['Action'],1.0,Deep Silver
5877,Truck Mechanic Simulator 2015,,Mixed,,"['Automobile Sim', 'Simulation', 'Casual', 'Singleplayer']",4.0,['Casual'],1.0,PlayWay SA
5878,Saints Row: The Third - Steelport Gangs Pack,,Mixed,9,['Action'],1.0,['Action'],1.0,Deep Silver
5879,Tales from Candlekeep - Asharra's Diplomat Pack,,8 user reviews,7,"['Strategy', 'Adventure', 'RPG']",3.0,"['Adventure', 'RPG', 'Strategy']",3.0,BKOM Studios
5880,Saints Row: The Third - Genki Girl Pack,,Mostly Positive,9,['Action'],1.0,['Action'],1.0,Deep Silver
5881,Saints Row IV - Anime Pack,,Very Positive,7,"['Action', 'Adventure', 'Anime']",3.0,"['Action', 'Adventure', 'Deep Silver Volition']",3.0,Deep Silver
5882,Saints Row IV - Element of Destruction Pack,,Very Positive,6,"['Action', 'Adventure']",2.0,"['Action', 'Adventure', 'Deep Silver Volition']",3.0,Deep Silver
5883,,,,,,,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Silent Dreams', 'Headup']",9.0,
5884,Saints Row IV - Stone Age Pack,,Mostly Positive,7,"['Action', 'Adventure']",2.0,"['Action', 'Adventure', 'Deep Silver Volition']",3.0,Deep Silver
5885,Buried: An Interactive Story,139,Very Positive,,"['Indie', 'Adventure', 'Text-Based', 'Choose Your Own Adventure', 'Visual Novel', 'Horror', 'Interactive Fiction']",7.0,"['Adventure', 'Indie']",2.0,Bromoco Games
5886,Zup! X,,Overwhelmingly Positive,27,"['Casual', 'Indie', 'Puzzle', 'Relaxing', '2D', 'Physics', 'Minimalist', 'Singleplayer', 'Short', 'Great Soundtrack', 'Cute', 'Fast-Paced', 'Strategy']",13.0,"['Casual', 'Indie', 'Quiet River']",3.0,Quiet River
5887,Saints Row IV - Bling Bling Pack,,Mostly Positive,8,"['Action', 'Adventure']",2.0,"['Action', 'Adventure', 'Deep Silver Volition']",3.0,Deep Silver 
5888,Tacview Advanced,,Positive,,"['Utilities', 'Software Training', 'Tactical', 'Simulation']",4.0,"['Software Training', 'Utilities']",2.0,Raia Software Inc.
5889,Saints Row: The Third Invincible Pack,,Mostly Negative,9,['Action'],1.0,['Action'],1.0,Deep Silver
5890,,,,,,,"['RPG', 'Strategy', 'IDEA FACTORY Co., Ltd.', 'COMPILE HEART Co., Ltd.', 'FELISTELLA Co., Ltd.', 'Idea Factory, Inc.', 'Idea Factory International, Inc.', 'IDEA FACTORY Co., Ltd.', 'Idea Factory, Inc.']",9.0,
5891,Saints Row IV - Wild West Pack,,Mostly Positive,,"['Action', 'Adventure']",2.0,"['Action', 'Adventure', 'Deep Silver Volition']",3.0,Deep Silver
5892,Hiveswap Friendsim - Volume Ten,,Positive,,"['Adventure', 'RPG', 'Indie', 'Casual', 'Simulation', 'Violent']",6.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'What Pumpkin Games, Inc.']",6.0,Fellow Traveller
5893,Saints Row: The Third - Horror Pack,,Mostly Positive,9,['Action'],1.0,['Action'],1.0,Deep Silver
5894,Rocksmith® 2014 – Flyleaf - “I’m So Sick”,,1 user reviews,6,"['Casual', 'Simulation']",2.0,['Casual'],1.0,Ubisoft - San Francisco
5895,Lost Castle: The Old Ones Awaken / 失落城堡: 遗迹守护者,,Mostly Positive,9,"['Action', 'Adventure', 'RPG', 'Indie']",4.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Hunter Studio']",5.0,Another Indie
5896,Saints Row: The Third - FUNTIME! Pack,,Mostly Positive,9,['Action'],1.0,['Action'],1.0,Deep Silver
5897,Ballistic Overkill,"6,828",Mostly Positive,14,"['FPS', 'Shooter', 'Action', 'Multiplayer', 'First-Person', 'Casual', 'Early Access', 'Indie', 'Massively Multiplayer', 'PvP', 'Fast-Paced', 'Free to Play', 'Funny', 'Class-Based', 'Atmospheric', 'Adventure', 'Online Co-Op', 'Strategy', 'Singleplayer', 'Third Person']",20.0,"['Action', 'Casual', 'Indie']",3.0,Aquiris Game Studio
5898,Rocksmith® 2014 – Bill Withers - “Ain’t No Sunshine”,,2 user reviews,6,"['Casual', 'Simulation']",2.0,['Casual'],1.0,Ubisoft - San Francisco
5899,Resident Evil 0 Costume Pack 3,,Positive,6,"['Action', 'Adventure']",2.0,"['Action', 'Adventure']",2.0,"CAPCOM Co., Ltd."
5900,Saints Row: The Third Witches & Wieners Pack,,Mostly Positive,9,['Action'],1.0,['Action'],1.0,Deep Silver
5901,Hiveswap Friendsim - Volume Fourteen,,Positive,,"['Adventure', 'RPG', 'Indie', 'Casual', 'Simulation']",5.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'What Pumpkin Games, Inc.']",6.0,Fellow Traveller
5902,Saints Row: The Third - Special Ops Vehicle Pack,,Mostly Positive,9,['Action'],1.0,['Action'],1.0,Deep Silver
5903,Saints Row IV: Dubstep Gun (Remix) Pack,,Mostly Positive,,"['Action', 'Adventure']",2.0,"['Action', 'Adventure', 'Deep Silver Volition']",3.0,Deep Silver
5904,Fill and Cross Magic Journey,,1 user reviews,,"['Casual', 'Puzzle', 'Singleplayer', 'Adventure', 'Indie']",5.0,['Casual'],1.0,8floor
5905,Codex Temondera: Lost Vision,17,6 user reviews,,"['Indie', 'Atmospheric', 'Adventure', 'RPG', 'RPGMaker', 'Anime', '2D', 'Exploration', 'Horror', 'Surreal', 'Psychological Horror', 'Fantasy', 'Singleplayer', 'JRPG', 'Story Rich', 'Great Soundtrack']",16.0,"['Adventure', 'Indie', 'RPG']",3.0,Quacksalver Frame
5906,King Exit,,Very Positive,,"['Sexual Content', 'Nudity', 'RPGMaker', 'RPG', 'Story Rich', 'Adventure', 'Indie', 'Anime', 'Female Protagonist', 'Mature', 'Visual Novel', 'Hentai', 'NSFW', 'JRPG', 'FPS', 'Singleplayer', 'Great Soundtrack']",17.0,"['Adventure', 'Indie', 'RPG']",3.0,Paradise Project
5907,Saints Row: The Third Warrior Pack,,Mixed,9,['Action'],1.0,['Action'],1.0,Deep Silver
5908,Qbeh-1: The Atlas Cube,,Very Positive,,"['Puzzle', 'Indie', 'Casual', 'First-Person', 'Atmospheric', 'Adventure', 'Platformer', 'Level Editor', 'Building', 'Great Soundtrack', 'Exploration', 'Singleplayer', 'VR', 'Relaxing', 'Parkour']",15.0,"['Adventure', 'Casual', 'Indie']",3.0,Digital Tribe
5909,Galaxy Girls - Dakimakuras,,,,"['Adventure', 'Casual', 'Indie', 'Nudity']",4.0,"['Adventure', 'Casual', 'Indie']",3.0,Dharker Studios Ltd
5910,Galaxy Girls - Poker Night,,No user reviews,,"['Adventure', 'Casual', 'Indie', 'Nudity']",4.0,"['Adventure', 'Casual', 'Indie']",3.0,Dharker Studios Ltd
5911,Rocksmith® 2014 – Stevie Wonder - “Sir Duke”,,1 user reviews,6,"['Casual', 'Simulation']",2.0,['Casual'],1.0,Ubisoft - San Francisco
5912,Neverwinter Nights: Enhanced Edition Official Soundtrack,,3 user reviews,,['RPG'],1.0,['RPG'],1.0,Beamdog
5913,THE GAME OF LIFE 2 - Age of Giants world,,,,"['Strategy', 'Casual', 'Simulation', 'Card Game', 'PvP', 'Multiplayer', 'Singleplayer', '3D', 'Colorful', 'Choose Your Own Adventure', 'Cartoon', 'Character Customization', 'Sequel', 'Family Friendly', 'Choices Matter', 'Party Game', 'Life Sim', 'Nostalgia', 'Tabletop']",19.0,"['Casual', 'Simulation']",2.0,Marmalade Game Studio Ltd
